129,179,130,130,130,130,130,130,130,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,129,
145,146,130,130,130,130,130,130,130,33,66,33,33,33,33,66,33,33,66,33,33,66,33,33,66,33,33,66,66,33,66,33,33,66,33,33,66,33,33,66,33,33,66,33,33,66,33,33,66,145,
129,146,130,130,130,130,130,130,146,33,14,66,33,107,108,59,60,33,33,14,33,33,107,108,59,60,33,33,14,33,33,59,60,107,108,33,14,66,33,33,66,33,14,59,60,107,108,33,33,129,
145,146,130,130,130,130,130,130,146,66,33,66,66,123,124,75,76,66,33,66,66,33,123,124,75,76,66,137,138,66,33,75,76,123,124,66,33,66,66,33,66,66,33,75,76,123,124,137,138,145,
129,46,130,130,130,130,130,130,179,66,66,65,66,65,66,91,92,66,66,65,66,66,65,66,91,92,66,153,154,66,66,91,92,66,65,66,66,65,66,66,65,66,66,91,92,66,65,153,154,129,
145,146,130,130,130,130,130,180,146,146,179,146,146,146,146,179,179,146,146,146,179,146,146,146,179,179,146,169,170,146,146,146,179,146,146,146,146,146,146,146,146,146,146,179,146,146,146,169,170,145,
129,146,216,130,130,130,130,180,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,129,
145,179,232,233,130,130,130,130,130,130,130,180,180,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,180,180,130,130,130,130,30,145,
129,146,248,249,130,130,130,130,130,130,130,180,130,130,130,130,130,130,130,130,130,130,130,180,180,180,130,130,130,130,130,130,130,130,130,130,130,130,130,130,180,180,180,130,130,130,130,130,179,129,
145,146,130,130,191,192,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,180,180,130,130,130,130,130,180,180,130,130,130,130,130,130,130,179,145,
129,146,191,192,207,208,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,129,
145,146,207,208,146,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,145,
129,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,129,
145,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,145,
65,65,66,65,66,65,66,65,66,65,66,66,66,65,66,65,66,65,66,65,66,66,65,66,65,66,65,33,33,66,66,65,66,65,66,65,66,65,66,65,66,65,66,65,66,65,65,66,65,65,
65,65,14,177,109,110,107,108,177,177,65,65,109,110,107,108,177,177,65,177,65,14,65,65,177,107,108,66,33,33,107,108,66,66,109,110,131,132,131,132,3,4,107,108,177,177,177,14,66,65,
65,65,65,193,125,126,123,124,193,193,66,66,125,126,123,124,193,193,66,193,66,66,66,66,193,123,124,66,66,33,123,124,66,65,125,126,147,148,148,147,19,20,123,124,193,193,193,66,65,65,
66,66,66,66,65,66,65,66,65,66,65,65,65,66,65,66,65,66,65,66,65,66,66,66,66,65,66,65,66,66,65,66,65,66,65,66,163,164,163,163,65,66,65,66,65,66,66,65,66,66
