129,146,130,130,130,130,248,249,130,210,211,217,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,232,233,130,130,217,211,217,212,234,235,130,130,130,130,130,130,130,130,146,129,
145,146,130,130,130,130,216,130,130,210,211,212,130,130,219,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,248,249,130,130,210,211,195,212,250,251,130,130,130,130,130,130,130,130,146,145,
129,146,130,130,130,130,232,233,130,217,211,217,130,234,235,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,226,227,211,212,130,130,219,130,130,130,130,130,130,130,30,129,
145,146,130,130,130,130,248,249,130,226,139,140,130,250,251,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,216,130,130,217,211,227,217,130,234,235,130,130,130,130,130,130,130,146,145,
129,146,130,130,130,130,130,130,130,242,155,156,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,232,233,130,226,139,140,228,130,250,251,130,130,130,130,130,130,130,146,129,
145,46,130,130,130,130,130,130,130,130,171,172,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,248,249,130,242,155,156,244,130,130,130,130,130,130,130,130,130,130,146,145,
129,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,171,172,130,130,130,130,130,130,130,130,130,130,130,146,129,
145,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,145,
129,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,30,129,
145,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,145,
129,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,129,
145,146,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,27,28,28,29,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,146,145,
145,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,98,97,145,
113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,
66,65,66,65,66,65,66,65,66,65,66,65,66,65,66,65,66,65,66,65,66,65,66,65,66,66,65,66,65,66,66,65,66,65,66,66,65,66,65,66,66,65,66,65,66,66,65,66,65,66,
65,66,65,66,65,177,131,132,131,132,3,4,65,65,66,66,65,66,65,99,100,99,100,65,66,65,66,65,66,65,99,100,65,66,109,110,3,4,66,65,65,177,177,66,65,65,99,100,66,65,
66,65,66,65,66,193,147,148,148,147,19,20,66,65,66,65,66,65,66,115,116,115,116,65,66,66,65,66,65,66,115,116,66,65,125,126,19,20,65,66,66,193,193,65,66,66,115,116,65,66,
65,66,65,66,65,66,163,164,163,163,65,66,65,66,65,66,65,66,65,66,65,66,65,66,65,65,66,65,66,65,65,66,65,66,65,65,66,65,66,65,65,66,65,66,65,65,66,65,66,65
